ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,Category,OriginalOrder
2011-01-04,1101.2102838,-969.2030302608368,3630.8819012624904,1101.2102838,1101.2102838,150.4484839970906,150.4484839970906,150.4484839970906,327.28826648157036,327.28826648157036,327.28826648157036,-176.83978248447974,-176.83978248447974,-176.83978248447974,0.0,0.0,0.0,1251.6587677970906,Office Supplies,0.0
2011-01-05,1101.381684018202,-1480.1654197706712,3242.950526101771,1101.381684018202,1101.381684018202,-253.50448722309838,-253.50448722309838,-253.50448722309838,-24.541763040925197,-24.541763040925197,-24.541763040925197,-228.96272418217316,-228.96272418217316,-228.96272418217316,0.0,0.0,0.0,847.8771967951035,Office Supplies,1.0
2011-01-05,1101.381684018202,-1480.1654197706712,3242.950526101771,1101.381684018202,1101.381684018202,-253.50448722309838,-253.50448722309838,-253.50448722309838,-24.541763040925197,-24.541763040925197,-24.541763040925197,-228.96272418217316,-228.96272418217316,-228.96272418217316,0.0,0.0,0.0,847.8771967951035,Office Supplies,2.0
2011-01-05,1101.381684018202,-1480.1654197706712,3242.950526101771,1101.381684018202,1101.381684018202,-253.50448722309838,-253.50448722309838,-253.50448722309838,-24.541763040925197,-24.541763040925197,-24.541763040925197,-228.96272418217316,-228.96272418217316,-228.96272418217316,0.0,0.0,0.0,847.8771967951035,Office Supplies,3.0
2011-01-06,1101.5530842364037,-1331.3496354195274,3392.523509399494,1101.5530842364037,1101.5530842364037,7.649426785849961,7.649426785849961,7.649426785849961,285.74165322020923,285.74165322020923,285.74165322020923,-278.09222643435925,-278.09222643435925,-278.09222643435925,0.0,0.0,0.0,1109.2025110222537,Office Supplies,4.0
2011-01-07,1101.7244844546055,-1200.1687848598317,3308.9156577156505,1101.7244844546055,1101.7244844546055,-34.365595448349175,-34.365595448349175,-34.365595448349175,289.2202092866668,289.2202092866668,289.2202092866668,-323.5858047350159,-323.5858047350159,-323.5858047350159,0.0,0.0,0.0,1067.3588890062563,Furniture,5.0
2011-01-07,1101.7244844546055,-1200.1687848598317,3308.9156577156505,1101.7244844546055,1101.7244844546055,-34.365595448349175,-34.365595448349175,-34.365595448349175,289.2202092866668,289.2202092866668,289.2202092866668,-323.5858047350159,-323.5858047350159,-323.5858047350159,0.0,0.0,0.0,1067.3588890062563,Office Supplies,6.0
2011-01-07,1101.7244844546055,-1200.1687848598317,3308.9156577156505,1101.7244844546055,1101.7244844546055,-34.365595448349175,-34.365595448349175,-34.365595448349175,289.2202092866668,289.2202092866668,289.2202092866668,-323.5858047350159,-323.5858047350159,-323.5858047350159,0.0,0.0,0.0,1067.3588890062563,Office Supplies,7.0
2011-01-07,1101.7244844546055,-1200.1687848598317,3308.9156577156505,1101.7244844546055,1101.7244844546055,-34.365595448349175,-34.365595448349175,-34.365595448349175,289.2202092866668,289.2202092866668,289.2202092866668,-323.5858047350159,-323.5858047350159,-323.5858047350159,0.0,0.0,0.0,1067.3588890062563,Office Supplies,8.0
2011-01-07,1101.7244844546055,-1200.1687848598317,3308.9156577156505,1101.7244844546055,1101.7244844546055,-34.365595448349175,-34.365595448349175,-34.365595448349175,289.2202092866668,289.2202092866668,289.2202092866668,-323.5858047350159,-323.5858047350159,-323.5858047350159,0.0,0.0,0.0,1067.3588890062563,Office Supplies,9.0
2011-01-07,1101.7244844546055,-1200.1687848598317,3308.9156577156505,1101.7244844546055,1101.7244844546055,-34.365595448349175,-34.365595448349175,-34.365595448349175,289.2202092866668,289.2202092866668,289.2202092866668,-323.5858047350159,-323.5858047350159,-323.5858047350159,0.0,0.0,0.0,1067.3588890062563,Office Supplies,10.0
2011-01-07,1101.7244844546055,-1200.1687848598317,3308.9156577156505,1101.7244844546055,1101.7244844546055,-34.365595448349175,-34.365595448349175,-34.365595448349175,289.2202092866668,289.2202092866668,289.2202092866668,-323.5858047350159,-323.5858047350159,-323.5858047350159,0.0,0.0,0.0,1067.3588890062563,Office Supplies,11.0
2011-01-07,1101.7244844546055,-1200.1687848598317,3308.9156577156505,1101.7244844546055,1101.7244844546055,-34.365595448349175,-34.365595448349175,-34.365595448349175,289.2202092866668,289.2202092866668,289.2202092866668,-323.5858047350159,-323.5858047350159,-323.5858047350159,0.0,0.0,0.0,1067.3588890062563,Technology,12.0
2011-01-07,1101.7244844546055,-1200.1687848598317,3308.9156577156505,1101.7244844546055,1101.7244844546055,-34.365595448349175,-34.365595448349175,-34.365595448349175,289.2202092866668,289.2202092866668,289.2202092866668,-323.5858047350159,-323.5858047350159,-323.5858047350159,0.0,0.0,0.0,1067.3588890062563,Technology,13.0
2011-01-08,1101.8958846728071,-1691.891588295114,3087.7181004336235,1101.8958846728071,1101.8958846728071,-609.4518347723263,-609.4518347723263,-609.4518347723263,-244.5784147268097,-244.5784147268097,-244.5784147268097,-364.8734200455165,-364.8734200455165,-364.8734200455165,0.0,0.0,0.0,492.4440499004809,Furniture,14.0
2011-01-08,1101.8958846728071,-1691.891588295114,3087.7181004336235,1101.8958846728071,1101.8958846728071,-609.4518347723263,-609.4518347723263,-609.4518347723263,-244.5784147268097,-244.5784147268097,-244.5784147268097,-364.8734200455165,-364.8734200455165,-364.8734200455165,0.0,0.0,0.0,492.4440499004809,Office Supplies,15.0
2011-01-10,1102.2386851092108,-1497.9742791031788,3030.104997350503,1102.2386851092108,1102.2386851092108,-310.4170860010708,-310.4170860010708,-310.4170860010708,122.58097161491254,122.58097161491254,122.58097161491254,-432.9980576159833,-432.9980576159833,-432.9980576159833,0.0,0.0,0.0,791.8215991081399,Office Supplies,16.0
2011-01-10,1102.2386851092108,-1497.9742791031788,3030.104997350503,1102.2386851092108,1102.2386851092108,-310.4170860010708,-310.4170860010708,-310.4170860010708,122.58097161491254,122.58097161491254,122.58097161491254,-432.9980576159833,-432.9980576159833,-432.9980576159833,0.0,0.0,0.0,791.8215991081399,Technology,17.0
2011-01-11,1102.4100853274126,-1415.930933057716,3168.182200887565,1102.4100853274126,1102.4100853274126,-131.88988661221973,-131.88988661221973,-131.88988661221973,327.288266481571,327.288266481571,327.288266481571,-459.1781530937907,-459.1781530937907,-459.1781530937907,0.0,0.0,0.0,970.5201987151929,Furniture,18.0
2011-01-11,1102.4100853274126,-1415.930933057716,3168.182200887565,1102.4100853274126,1102.4100853274126,-131.88988661221973,-131.88988661221973,-131.88988661221973,327.288266481571,327.288266481571,327.288266481571,-459.1781530937907,-459.1781530937907,-459.1781530937907,0.0,0.0,0.0,970.5201987151929,Office Supplies,19.0
2011-01-12,1102.5814855456144,-1738.0145399269525,2794.8530440992695,1102.5814855456144,1102.5814855456144,-504.3984638327086,-504.3984638327086,-504.3984638327086,-24.541763041945458,-24.541763041945458,-24.541763041945458,-479.85670079076317,-479.85670079076317,-479.85670079076317,0.0,0.0,0.0,598.1830217129059,Furniture,20.0
2011-01-14,1102.9242859820179,-1367.7737580339194,3007.250486071793,1102.9242859820179,1102.9242859820179,-215.48333418870826,-215.48333418870826,-215.48333418870826,289.22020928732354,289.22020928732354,289.22020928732354,-504.7035434760318,-504.7035434760318,-504.7035434760318,0.0,0.0,0.0,887.4409517933096,Furniture,21.0
2011-01-14,1102.9242859820179,-1367.7737580339194,3007.250486071793,1102.9242859820179,1102.9242859820179,-215.48333418870826,-215.48333418870826,-215.48333418870826,289.22020928732354,289.22020928732354,289.22020928732354,-504.7035434760318,-504.7035434760318,-504.7035434760318,0.0,0.0,0.0,887.4409517933096,Furniture,22.0
2011-01-14,1102.9242859820179,-1367.7737580339194,3007.250486071793,1102.9242859820179,1102.9242859820179,-215.48333418870826,-215.48333418870826,-215.48333418870826,289.22020928732354,289.22020928732354,289.22020928732354,-504.7035434760318,-504.7035434760318,-504.7035434760318,0.0,0.0,0.0,887.4409517933096,Office Supplies,23.0
2011-01-14,1102.9242859820179,-1367.7737580339194,3007.250486071793,1102.9242859820179,1102.9242859820179,-215.48333418870826,-215.48333418870826,-215.48333418870826,289.22020928732354,289.22020928732354,289.22020928732354,-504.7035434760318,-504.7035434760318,-504.7035434760318,0.0,0.0,0.0,887.4409517933096,Office Supplies,24.0
2011-01-14,1102.9242859820179,-1367.7737580339194,3007.250486071793,1102.9242859820179,1102.9242859820179,-215.48333418870826,-215.48333418870826,-215.48333418870826,289.22020928732354,289.22020928732354,289.22020928732354,-504.7035434760318,-504.7035434760318,-504.7035434760318,0.0,0.0,0.0,887.4409517933096,Office Supplies,25.0
2011-01-14,1102.9242859820179,-1367.7737580339194,3007.250486071793,1102.9242859820179,1102.9242859820179,-215.48333418870826,-215.48333418870826,-215.48333418870826,289.22020928732354,289.22020928732354,289.22020928732354,-504.7035434760318,-504.7035434760318,-504.7035434760318,0.0,0.0,0.0,887.4409517933096,Office Supplies,26.0
2011-01-14,1102.9242859820179,-1367.7737580339194,3007.250486071793,1102.9242859820179,1102.9242859820179,-215.48333418870826,-215.48333418870826,-215.48333418870826,289.22020928732354,289.22020928732354,289.22020928732354,-504.7035434760318,-504.7035434760318,-504.7035434760318,0.0,0.0,0.0,887.4409517933096,Office Supplies,27.0
2011-01-14,1102.9242859820179,-1367.7737580339194,3007.250486071793,1102.9242859820179,1102.9242859820179,-215.48333418870826,-215.48333418870826,-215.48333418870826,289.22020928732354,289.22020928732354,289.22020928732354,-504.7035434760318,-504.7035434760318,-504.7035434760318,0.0,0.0,0.0,887.4409517933096,Office Supplies,28.0
2011-01-14,1102.9242859820179,-1367.7737580339194,3007.250486071793,1102.9242859820179,1102.9242859820179,-215.48333418870826,-215.48333418870826,-215.48333418870826,289.22020928732354,289.22020928732354,289.22020928732354,-504.7035434760318,-504.7035434760318,-504.7035434760318,0.0,0.0,0.0,887.4409517933096,Office Supplies,29.0
2011-01-14,1102.9242859820179,-1367.7737580339194,3007.250486071793,1102.9242859820179,1102.9242859820179,-215.48333418870826,-215.48333418870826,-215.48333418870826,289.22020928732354,289.22020928732354,289.22020928732354,-504.7035434760318,-504.7035434760318,-504.7035434760318,0.0,0.0,0.0,887.4409517933096,Office Supplies,30.0
2011-01-14,1102.9242859820179,-1367.7737580339194,3007.250486071793,1102.9242859820179,1102.9242859820179,-215.48333418870826,-215.48333418870826,-215.48333418870826,289.22020928732354,289.22020928732354,289.22020928732354,-504.7035434760318,-504.7035434760318,-504.7035434760318,0.0,0.0,0.0,887.4409517933096,Technology,31.0
2011-01-15,1103.0956862002197,-1987.5006198759133,2637.489788573815,1103.0956862002197,1103.0956862002197,-753.7588885846394,-753.7588885846394,-753.7588885846394,-244.57841472743488,-244.57841472743488,-244.57841472743488,-509.18047385720456,-509.18047385720456,-509.18047385720456,0.0,0.0,0.0,349.3367976155803,Furniture,32.0
2011-01-16,1103.2670864184215,-2467.3149702809606,2019.9515559303534,1103.2670864184215,1103.2670864184215,-1264.4788268819696,-1264.4788268819696,-1264.4788268819696,-755.7109228333356,-755.7109228333356,-755.7109228333356,-508.7679040486342,-508.7679040486342,-508.7679040486342,0.0,0.0,0.0,-161.21174046354804,Technology,33.0
2011-01-17,1103.4384866366233,-1513.512984625184,2954.545092788788,1103.4384866366233,1103.4384866366233,-381.3334206539293,-381.3334206539293,-381.3334206539293,122.58097161594893,122.58097161594893,122.58097161594893,-503.91439226987825,-503.91439226987825,-503.91439226987825,0.0,0.0,0.0,722.105065982694,Furniture,34.0
2011-01-17,1103.4384866366233,-1513.512984625184,2954.545092788788,1103.4384866366233,1103.4384866366233,-381.3334206539293,-381.3334206539293,-381.3334206539293,122.58097161594893,122.58097161594893,122.58097161594893,-503.91439226987825,-503.91439226987825,-503.91439226987825,0.0,0.0,0.0,722.105065982694,Office Supplies,35.0
2011-01-17,1103.4384866366233,-1513.512984625184,2954.545092788788,1103.4384866366233,1103.4384866366233,-381.3334206539293,-381.3334206539293,-381.3334206539293,122.58097161594893,122.58097161594893,122.58097161594893,-503.91439226987825,-503.91439226987825,-503.91439226987825,0.0,0.0,0.0,722.105065982694,Office Supplies,36.0
2011-01-17,1103.4384866366233,-1513.512984625184,2954.545092788788,1103.4384866366233,1103.4384866366233,-381.3334206539293,-381.3334206539293,-381.3334206539293,122.58097161594893,122.58097161594893,122.58097161594893,-503.91439226987825,-503.91439226987825,-503.91439226987825,0.0,0.0,0.0,722.105065982694,Technology,37.0
2011-01-19,1103.781287073027,-1640.4386686146618,2836.367368984914,1103.781287073027,1103.781287073027,-507.7188246311978,-507.7188246311978,-507.7188246311978,-24.541763041160667,-24.541763041160667,-24.541763041160667,-483.17706159003706,-483.17706159003706,-483.17706159003706,0.0,0.0,0.0,596.0624624418292,Office Supplies,38.0
2011-01-20,1103.9526872912286,-1270.6443855406487,3160.3249893312977,1103.9526872912286,1103.9526872912286,-182.90552847119565,-182.90552847119565,-182.90552847119565,285.74165321964574,285.74165321964574,285.74165321964574,-468.64718169084136,-468.64718169084136,-468.64718169084136,0.0,0.0,0.0,921.0471588200329,Furniture,39.0
2011-01-20,1103.9526872912286,-1270.6443855406487,3160.3249893312977,1103.9526872912286,1103.9526872912286,-182.90552847119565,-182.90552847119565,-182.90552847119565,285.74165321964574,285.74165321964574,285.74165321964574,-468.64718169084136,-468.64718169084136,-468.64718169084136,0.0,0.0,0.0,921.0471588200329,Office Supplies,40.0
