ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,Category,OriginalOrder
2011-01-04,16.831794,-3.7521551492322534,37.893699683798076,16.831794,16.831794,0.4209069559594293,0.4209069559594293,0.4209069559594293,4.1603703936052066,4.1603703936052066,4.1603703936052066,-3.739463437645777,-3.739463437645777,-3.739463437645777,0.0,0.0,0.0,17.252700955959426,Office Supplies,0.0
2011-01-05,16.82733639903912,-2.482546922019578,37.70981482602205,16.82733639903912,16.82733639903912,-0.5668187427260636,-0.5668187427260636,-0.5668187427260636,3.428639031860698,3.428639031860698,3.428639031860698,-3.9954577745867614,-3.9954577745867614,-3.9954577745867614,0.0,0.0,0.0,16.260517656313056,Office Supplies,1.0
2011-01-05,16.82733639903912,-2.482546922019578,37.70981482602205,16.82733639903912,16.82733639903912,-0.5668187427260636,-0.5668187427260636,-0.5668187427260636,3.428639031860698,3.428639031860698,3.428639031860698,-3.9954577745867614,-3.9954577745867614,-3.9954577745867614,0.0,0.0,0.0,16.260517656313056,Office Supplies,2.0
2011-01-05,16.82733639903912,-2.482546922019578,37.70981482602205,16.82733639903912,16.82733639903912,-0.5668187427260636,-0.5668187427260636,-0.5668187427260636,3.428639031860698,3.428639031860698,3.428639031860698,-3.9954577745867614,-3.9954577745867614,-3.9954577745867614,0.0,0.0,0.0,16.260517656313056,Office Supplies,3.0
2011-01-06,16.822878798078243,-4.261834861278934,37.121911201716095,16.822878798078243,16.822878798078243,0.017187636238231326,0.017187636238231326,0.017187636238231326,4.211676420003597,4.211676420003597,4.211676420003597,-4.194488783765365,-4.194488783765365,-4.194488783765365,0.0,0.0,0.0,16.840066434316473,Office Supplies,4.0
2011-01-07,16.818421197117363,-5.816472842854401,34.508651023196286,16.818421197117363,16.818421197117363,-1.6729222081544743,-1.6729222081544743,-1.6729222081544743,2.666210868969231,2.666210868969231,2.666210868969231,-4.339133077123705,-4.339133077123705,-4.339133077123705,0.0,0.0,0.0,15.145498988962888,Furniture,5.0
2011-01-07,16.818421197117363,-5.816472842854401,34.508651023196286,16.818421197117363,16.818421197117363,-1.6729222081544743,-1.6729222081544743,-1.6729222081544743,2.666210868969231,2.666210868969231,2.666210868969231,-4.339133077123705,-4.339133077123705,-4.339133077123705,0.0,0.0,0.0,15.145498988962888,Office Supplies,6.0
2011-01-07,16.818421197117363,-5.816472842854401,34.508651023196286,16.818421197117363,16.818421197117363,-1.6729222081544743,-1.6729222081544743,-1.6729222081544743,2.666210868969231,2.666210868969231,2.666210868969231,-4.339133077123705,-4.339133077123705,-4.339133077123705,0.0,0.0,0.0,15.145498988962888,Office Supplies,7.0
2011-01-07,16.818421197117363,-5.816472842854401,34.508651023196286,16.818421197117363,16.818421197117363,-1.6729222081544743,-1.6729222081544743,-1.6729222081544743,2.666210868969231,2.666210868969231,2.666210868969231,-4.339133077123705,-4.339133077123705,-4.339133077123705,0.0,0.0,0.0,15.145498988962888,Office Supplies,8.0
2011-01-07,16.818421197117363,-5.816472842854401,34.508651023196286,16.818421197117363,16.818421197117363,-1.6729222081544743,-1.6729222081544743,-1.6729222081544743,2.666210868969231,2.666210868969231,2.666210868969231,-4.339133077123705,-4.339133077123705,-4.339133077123705,0.0,0.0,0.0,15.145498988962888,Office Supplies,9.0
2011-01-07,16.818421197117363,-5.816472842854401,34.508651023196286,16.818421197117363,16.818421197117363,-1.6729222081544743,-1.6729222081544743,-1.6729222081544743,2.666210868969231,2.666210868969231,2.666210868969231,-4.339133077123705,-4.339133077123705,-4.339133077123705,0.0,0.0,0.0,15.145498988962888,Office Supplies,10.0
2011-01-07,16.818421197117363,-5.816472842854401,34.508651023196286,16.818421197117363,16.818421197117363,-1.6729222081544743,-1.6729222081544743,-1.6729222081544743,2.666210868969231,2.666210868969231,2.666210868969231,-4.339133077123705,-4.339133077123705,-4.339133077123705,0.0,0.0,0.0,15.145498988962888,Office Supplies,11.0
2011-01-07,16.818421197117363,-5.816472842854401,34.508651023196286,16.818421197117363,16.818421197117363,-1.6729222081544743,-1.6729222081544743,-1.6729222081544743,2.666210868969231,2.666210868969231,2.666210868969231,-4.339133077123705,-4.339133077123705,-4.339133077123705,0.0,0.0,0.0,15.145498988962888,Technology,12.0
2011-01-07,16.818421197117363,-5.816472842854401,34.508651023196286,16.818421197117363,16.818421197117363,-1.6729222081544743,-1.6729222081544743,-1.6729222081544743,2.666210868969231,2.666210868969231,2.666210868969231,-4.339133077123705,-4.339133077123705,-4.339133077123705,0.0,0.0,0.0,15.145498988962888,Technology,13.0
2011-01-08,16.813963596156484,-15.189050586830952,29.705505313298087,16.813963596156484,16.813963596156484,-8.801189260865478,-8.801189260865478,-8.801189260865478,-4.368035154953221,-4.368035154953221,-4.368035154953221,-4.433154105912259,-4.433154105912259,-4.433154105912259,0.0,0.0,0.0,8.012774335291006,Furniture,14.0
2011-01-08,16.813963596156484,-15.189050586830952,29.705505313298087,16.813963596156484,16.813963596156484,-8.801189260865478,-8.801189260865478,-8.801189260865478,-4.368035154953221,-4.368035154953221,-4.368035154953221,-4.433154105912259,-4.433154105912259,-4.433154105912259,0.0,0.0,0.0,8.012774335291006,Office Supplies,15.0
2011-01-10,16.805048394234728,-6.598909491902706,35.59001680655222,16.805048394234728,16.805048394234728,-1.9759311051444586,-1.9759311051444586,-1.9759311051444586,2.5137566040497097,2.5137566040497097,2.5137566040497097,-4.489687709194168,-4.489687709194168,-4.489687709194168,0.0,0.0,0.0,14.82911728909027,Office Supplies,16.0
